video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
0xo81FmFr-I,715358,3,1,3,13
2kuOJtPgHLE,1610407,2,1,3,13
5yGn2zKf2AI,1057329,2,1,3,13
7d6HNQY8-Y4,752703,3,1,3,13
9_elkZHCoPI,1645314,2,1,3,13
Aue4oZl01Uc,2864474,2,1,3,13
B2J3kLJ8PQk,2954843,2,1,3,13
ClSk5l6OBx4,1201151,2,1,3,13
DE2xhP2u1co,6365143,2,1,3,13
IkRHVW2X9LQ,619947,2,1,3,13
IveiKGsLx4Q,1275304,2,1,3,13
KP_xUWfhy_Q,861354,2,1,3,13
MjMhZKmHKGk,3189362,2,1,3,13
Pmr-MIZCByY,2154678,2,1,3,13
SVsMN5WUL6g,1585635,2,1,3,13
ShXI5l48-vg,3036056,2,1,3,13
WTUqQGPB21Q,1541393,2,1,3,13
WeCKcyohC8o,2124365,2,1,3,13
_tjI_fPzYqQ,2015092,3,1,3,13
b-bitVwdMWA,641472,2,1,3,13
b5h4a_O5E44,3477814,3,1,3,13
cW7985FwFHY,1617656,3,1,3,13
hi1Y8mq1XEg,800515,2,1,3,13
j9k_uchmZIM,1215898,2,1,3,13
nLjctDPrvsA,720864,2,1,3,13
pUXLmBSyjtQ,1162628,3,1,3,13
r75H9Q_NKVo,1147594,2,1,3,13
ra-XCs6LHAM,1744497,2,1,3,13
riuV4W6oWCs,791665,2,1,3,13
rzMQ3mughQ0,2474243,2,1,3,13
sibiE0YRnlk,1204008,2,1,3,13
t5BZaKtp0Tg,924965,2,1,3,13
tKx78DS4FXU,1408646,2,1,3,13
tLETzVNzeNU,1295330,2,1,3,13
vAa8R_ze6ZI,1040611,2,1,3,13
vRb1JLQQlMI,1200120,2,1,3,13
vWebrD5RTBw,3121646,2,1,3,13
yH9tZ7ZCp-g,3057952,3,1,3,13
yhBK4vwR9Kc,680253,3,1,3,13
yiVbMXapmZc,1043717,3,1,3,13
0eQmhpNQh44,1074465,3,1,3,13
4ov6gfF5RPs,2676035,3,1,3,13
8tKe3hv28KE,1417195,3,1,3,13
9BPMTr-NS9s,5933604,2,1,3,13
C46TRi4A4Sc,1119284,2,1,3,13
CLwotj6KKh8,833021,3,1,3,13
HQPw2pOzgtE,694799,2,1,3,13
KY11m0M8WTM,1637985,2,1,3,13
Q9fgDWjW3bg,3159914,3,1,3,13
Xa4Ge7E-4ZA,1376463,2,1,3,13
YdCILSJcjQY,637713,3,1,3,13
aGP3zA7oOCE,1106930,2,1,3,13
akiqLvWcR9o,1104482,2,1,3,13
cRDGs8VqHDU,860956,2,1,3,13
dt2UiywhVwA,2834182,2,1,3,13
gqtuaykxeOo,1082863,2,1,3,13
ivYYlcraFEk,1231112,2,1,3,13
lRo46ycZFEo,777437,2,1,3,13
mDbvp3-Vexw,848350,2,1,3,13
mOlerS-Tfj4,823766,3,1,3,13
nXYgtxaDPEc,899410,3,1,3,13
nbrHqtUXNUc,1023339,2,1,3,13
ngydAmeudYw,1905964,3,1,3,13
o8VkYFxtNjI,1128158,2,1,3,13
oqgUljcLC7I,843595,2,1,3,13
qY5BuKAI0es,1153372,2,1,3,13
rEN3MJX4K4Q,1052052,2,1,3,13
sOBcbpHE66U,1209135,2,1,3,13
yfZAhw3N6Ps,1608162,2,1,3,13
zjDr7a6vQY4,6132708,2,1,3,13
-RatTuCuvJI,626688,2,1,3,13
-ZV_RXIQQUU,594625,3,1,3,13
15UEwFc1FK0,869182,2,1,3,13
2THi4QjfqiA,833028,2,1,3,13
30Ql0Tsv_1o,726690,3,1,3,13
6ZkkwHXsG6Q,2136794,2,1,3,13
8XFDklappZs,1994006,2,1,3,13
CbS5HY2ayfQ,600103,2,1,3,13
DNXp_Pp8WwM,1263571,2,1,3,13
E5OLqNuMX7o,4314774,2,1,3,13
E8U5N4xzLTo,688407,2,1,3,13
Ffp2i537Fiw,8226276,3,1,3,13
GCEVKgyoDoo,5088808,3,1,3,13
JnA8zuKgsAM,966361,3,1,3,13
MlAnyjBjstU,2381469,3,1,3,13
N2YYls-7JvM,918624,2,1,3,13
RoQ1T7P0Ifw,848818,2,1,3,13
Vew3evkUjfI,820599,2,1,3,13
Vl3aoY_SXBA,719859,2,1,3,13
Wty90O7Vtxc,610034,2,1,3,13
YDJ66vodqPQ,5574407,3,1,3,13
ZZwE7jqlEn0,1046095,2,1,3,13
dx1j22EcD7Y,601096,2,1,3,13
fmbLCMGtEQc,2026355,2,1,3,13
hCMlb2XGrRw,1136684,3,1,3,13
jAPzmaS8izs,3114409,2,1,3,13
lhxiuOFkChE,771451,3,1,3,13
n5y0jDCSXUc,993056,2,1,3,13
nM6G499UeKU,788127,2,1,3,13
sNQoCAFZ4NM,2430385,2,1,3,13
tCvnOZ1_XbI,3581890,2,1,3,13
tdyAvnmn2Ok,2035363,3,1,3,13
utfMB6QzUoo,749262,3,1,3,13
v9atHR7VBxA,681010,2,1,3,13
